genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
0,TRSTPFH128F1491D3A,Funkstörung,Commodore C128D,-7.536,127.994,4,7,1,271.85587,43.2466980166,20.4923506078,-59.3558106206,44.1317863084,5.3764868842,4.35876711452,1.17522904671,-3.72288995521,4.17990275112,13.2920492642,-5.10443761996,8.23278694818,40.7778657796,4993.43217112,1777.74540935,3577.48619423,646.73085068,2183.75125557,333.222833198,1223.50490334,209.041878777,560.046864307,1292.86773609,102.997723204
0,TRVCHMO128F1491D4A,Funkstörung,AP1105,-8.532,162.687,4,6,1,132.51873,44.1078388278,45.0109468864,-0.406423076923,1.94577472527,-1.3082985348,-21.3046611722,21.0740769231,8.76708791209,-1.04084432234,11.6323992674,-6.00020879121,1.91104212454,50.955602333,5521.39095652,1944.25079171,1334.80269959,1138.69471282,739.832231491,765.4160165,451.31705767,438.005091326,356.3600285,431.913698235,159.459525311
0,TRKHWPE128F1491D3F,Funkstörung
0,TRYQNQG128F1491D3C,Funkstörung,AP1106,-17.154,129.564,4,8,1,69.51138,34.0283658537,-114.231766551,-11.908804878,6.89944250871,-42.2944599303,-18.9339651568,2.17703135889,-2.90026829268,7.23142160279,4.75276655052,3.19518466899,1.75457142857,61.311288894,3475.80727108,2410.50927023,1789.55928128,1198.15877092,700.559600152,982.616601452,633.06674251,831.602805812,267.660767754,158.738846771,366.585232119
0,TRIBJMS12903CA6FFD,Wehbba,Sweet Spot,-6.462,125.996,4,7,1,506.87955,43.7986713371,13.9309791833,-85.6530280224,49.9611833467,-8.07436148919,-2.89440752602,5.07022297838,-5.68386909528,8.7629763811,-3.57524339472,-5.506438751,14.9222602082,28.6036111222,9643.89533482,4932.0563846,5577.46064489,1400.40915151,3131.59923596,814.691951813,1381.09835016,368.739723881,770.532859952,1171.95128488,149.475271511
0,TRZBLJY12903CB215B,Layo & Bushwacka!,The Raw Road,-4.569,123.012,4,0,1,500.11383,44.7590483871,55.405893039,-68.8634023769,33.2070543294,-8.51471137521,2.74586078098,25.8738620543,4.71583658744,0.512432512733,7.98781324278,1.38877971138,1.72178268251,25.2677186921,4303.69991364,3123.68506521,2997.15288484,911.825906966,2221.44816145,680.59407383,1026.72783253,387.753435356,480.497665454,479.896638453,195.441942195
0,TRRPPPD12903CA028C,Plemo,DJ DJ (Kid Schurke - Remix),-8.295,119.89,4,6,1,220.76036,45.4344171076,-9.38625925926,11.2285652557,19.560861552,5.35962610229,-14.3878924162,5.56088007055,-12.8976481481,8.4345978836,5.02702821869,6.42717813051,5.84484215168,19.8285278657,2120.5804109,2266.34665298,813.397825252,900.773839222,828.314831685,472.008686322,357.90109072,262.020329004,306.151547789,371.916646762,301.120791477
0,TRKWHHC128F932805D,Layo & Bushwacka!,The Sierra Madre,-10.123,125.98,4,0,1,410.33098,38.1083166287,9.03945193622,-98.5913166287,48.5179863326,6.5680856492,-14.6400915718,20.1013571754,6.34194441913,9.01285694761,9.40654077449,2.50999954442,3.24760364465,36.3961315202,4563.36662215,6132.93971938,4129.20704359,2274.2659789,2112.71119392,1195.91031792,1213.93269807,601.68412758,537.482254069,687.697247425,296.131591284
0,TRNASKK128F1466ECE,A.Z.,Uncut Raw (Explicit),-13.354,187.786,4,7,1,179.93098,37.4015714286,-7.53531498829,-43.8407552693,-1.91502459016,-3.32546252927,0.588344262295,3.02535714286,13.7751018735,5.1339028103,10.1851510539,-4.21582903981,3.44948009368,65.7484493924,3037.56213443,1514.28922946,2196.76480864,1010.55916913,1438.59812393,616.220730963,963.636587129,505.49809083,496.555558833,463.748679308,267.979698025
0,TRBJQLI128F931C967,Layo & Bushwacka!,Life2Live,-7.536,128.041,4,0,1,540.00281,45.1929234314,-10.3889156328,-8.4517235023,16.6649730592,31.1169585253,-15.601358738,-14.2309762496,-18.2270705424,3.73423431407,0.44904112017,11.5513849699,5.56890038993,16.8627221033,2767.27827451,1543.15359092,857.247107115,956.314534145,829.915786669,507.884103579,617.945285318,312.149817663,301.331080163,192.898382748,214.641425661
0,TRYMRUJ128F4245BE8,Gigi D'Agostino & Pandolfi,Gigi's Goodnight (Buonanotte Mix),-6.9,136.0,4,6,0,480.86159,44.0445577991,34.4999156991,3.32385663806,44.5110368501,16.2649131752,20.4819944472,-0.576647147905,6.94084250379,-7.23858606764,7.54959515396,5.16788793539,3.37753558809,38.4014526606,4417.7213006,3752.02993282,3409.82507721,1371.20960203,2692.16021945,751.199060225,959.839942306,419.642168688,447.327736455,657.230833508,243.164771204
0,TRIRLSZ12903CABAAD,Layo & Bushwacka,Love Story,-10.17,131.973,4,9,0,312.73751,43.5867820137,-31.304228739,-42.9544789834,-14.9543343109,-0.0818035190616,-19.8261564027,12.3172482893,3.57840957967,7.93675659824,-0.308783968719,0.401345063539,17.9824066471,27.0080499711,8427.51270111,4278.61166972,752.567018207,964.577257964,498.248847614,953.181062599,335.207527767,333.658006456,290.877643337,157.12702867,320.965209358
0,TRJGOTR12903CAF70A,Layo & Bushwacka!,L&B 21,-11.116,125.01,4,11,0,499.93098,38.5059915405,29.4968214604,-61.191817008,60.0088352627,-1.61854986643,-3.28893944791,12.3774265361,-6.41903116652,-17.8912951915,8.16994568121,14.5241211042,-0.32392030276,39.0835838392,4362.04317855,5673.96849647,3127.01993887,1146.97984386,2086.52653905,1423.47445466,1212.98781262,317.706687422,339.68874799,387.171400357,148.73875835
0,TRJVVKH12903CAF734,Layo & Bushwacka!,Strictly L&B,-13.063,123.993,4,9,1,495.64689,38.0421659949,50.5763847563,-106.68893111,27.4927295713,-17.1207610846,-22.4124356907,-3.22239281788,32.0741451081,-0.550942103335,19.4075646757,6.67524551118,3.74547270062,11.1856006177,2678.31005904,3921.28220306,3099.92141933,1317.51033892,1389.40952641,633.338984439,782.644648864,438.825450878,391.547856741,444.977563609,293.203296317
0,TRNTOWW128F426AE88,Layo & Bushwacka!,Life2live,-6.498,129.001,4,4,0,379.45424,45.1089761759,43.3120659743,-42.6240598656,42.6315045816,-7.75828955406,-7.73330054979,19.1841441662,12.2193634698,17.4989645693,16.1217935247,-9.44683200977,-11.5527031155,42.6606542322,4298.5535939,4149.15241444,4155.55796304,594.154345642,1487.71196479,311.199707839,904.314019889,218.123085461,463.110047695,485.983877834,265.340989013
0,TRXSZWI128F426AE84,Layo & Bushwacka!,Life2live,-10.814,85.329,3,11,0,486.922,36.2757083631,6.17624410293,-79.0055443174,73.871008935,8.88415153681,-1.97073409578,-15.8785064332,12.9139181558,0.920591136526,17.3264181558,9.19280486061,-5.12201465332,28.3887827791,10486.4101958,5827.3930291,5459.82886437,2476.07295526,3080.99867576,975.979229224,1470.87072327,451.206552874,641.813786522,897.963369929,673.47830127
0,TRDYPGK128F424F803,Layo & Bushwacka!,Tabloid,-11.439,128.954,4,7,1,387.13424,40.2263760635,20.6674594441,-13.0619325014,30.5985740216,-5.09656494611,-16.2166488939,4.97467782189,-3.47900453772,-1.7164356211,6.64370731707,14.4257674419,7.9117992059,31.2152707168,13811.9804808,4642.35845626,2200.99328513,2355.48327799,1440.9410877,1408.73128416,760.570758752,1211.10926558,486.18131931,484.087975924,367.185816066
0,TRESTWG128F92F673F,Charles Mingus,M D M,-14.196,108.713,4,0,1,1154.53342,36.8668239676,66.5075342699,67.9595310771,20.7713514261,-19.9671843338,17.4455928054,21.2228748404,12.0056196254,-3.42312899106,0.782742443593,-8.67002979991,5.93790698169,50.6043120625,4945.08501691,3710.33524055,2597.97281134,876.632494606,1397.62805699,700.938623321,488.557719111,396.905750638,320.575087156,487.890447003,337.675954626
0,TRZJNNM128F428CA77,Layo & Bushwacka!,The Time Was Then,-9.969,122.001,4,6,1,521.79546,40.3884604925,30.0007225285,-31.9405663359,10.0172113194,41.1915277472,-17.2399151047,-0.454112826167,4.5983722896,-23.253877986,-2.15955567806,7.81103895627,-4.80616685042,28.9948284807,2804.80193242,4770.4350494,1384.10183544,1900.23453406,902.029251057,1125.78733503,991.580971102,724.056551971,373.221619679,224.013544968,450.158410486
0,TRTCXVH128F428CA72,Layo & Bushwacka!,Now Is The Time,-10.353,126.002,4,6,0,610.63791,36.3168589468,-31.197369425,-85.7326550242,32.7035432563,22.1144717894,-18.8059854917,7.93825255239,4.0060897367,-9.18102740462,5.54283745298,1.27292047286,-7.12680924234,104.891728742,11372.7441625,5233.69044627,6063.78918267,2499.22722374,1993.27215487,1322.29865043,1448.30768551,677.918716817,758.703965359,574.865585282,325.277503608
0,TRRHMGA12903CA8022,Layo & Bushwacka!,Now Is The Time,-8.947,126.025,4,4,0,491.7024,37.3667391304,18.4978757764,-110.671943064,42.4067922705,10.1290465839,-19.1326570048,-0.14756142167,0.151767080745,-25.1706380262,0.427559351277,3.3252284334,-7.22102035887,40.2124263433,5132.58168695,3445.05087238,3761.84978229,1095.64141379,1340.57862849,663.147950063,772.248303568,454.893390407,427.760095275,413.213796237,330.396583937
0,TRQBCYL128F92F09D3,Layo & Bushwacka!,Madagaskar,-9.981,125.974,4,9,0,549.32853,37.8913041289,31.8575780463,-88.2216367909,65.4473192346,-61.4221534072,17.3733944277,9.22926821081,12.1779681101,7.23372004028,8.25854884189,5.17295971803,2.88928163813,32.0636654134,2277.17023262,2853.70011094,2568.7899032,1603.33235099,2940.04904892,751.734478588,894.844547721,273.303741293,551.796886085,512.072559218,216.729312469
0,TRBVTXG128F4265644,Hithunters,Lovers in the rain,-6.164,130.021,4,0,1,213.86404,47.5347839506,32.3936450617,14.2356460905,19.9772983539,7.7695462963,-17.7625236626,17.7694588477,-1.57170061728,-5.8544382716,0.208737654321,7.35574176955,-2.64215534979,20.4921952517,3528.23861905,1508.94984196,1391.75668466,507.145612435,957.418968354,456.893529403,404.55578852,416.431658588,263.302315463,238.199223661,229.889910434
0,TRGKHPZ12903CB2051,Layo & Bushwacka!,The Raw Road,-7.289,126.022,4,9,0,521.1424,41.1540067592,42.6682781928,-156.2004799,34.4740245464,5.38708822483,11.1296058342,-5.26471291355,0.182697972252,-2.73669939523,4.54866702241,4.83376840982,11.8553208822,34.7248980096,10807.9178577,3356.42171762,6358.59184608,1356.75222845,2889.52369278,999.199393589,1567.38508847,436.228158802,1021.48667648,917.505898672,175.041257476
0,TRPLLSF12903CB2050,Layo & Bushwacka!,The Raw Road,-5.902,126.008,4,2,1,381.46567,44.4461070148,52.9617424475,-19.3498417819,37.350078341,-47.4890302099,-11.5753896569,26.0114265233,17.5211807476,2.43168458781,11.222390169,7.96901996928,-0.225542242704,40.7023941642,7218.17878204,4860.54026277,1719.06750475,882.629038803,1293.56383628,751.258193092,402.58032834,403.787347267,311.212759141,210.918695417,151.535258416
0,TRDMHSL12903CB204F,Layo & Bushwacka!,The Raw Road,-6.348,125.992,4,0,1,488.12363,43.0990530864,117.564918519,-74.5877868313,61.3281962963,-2.17322716049,24.6537144033,8.97915679012,10.7047518519,-0.211679012346,6.2826872428,-2.12692263374,5.07055720165,23.6989036157,6611.21996351,4386.56321996,4655.80507752,1060.35828395,2627.90588925,854.690209084,631.936933568,243.426802431,476.068405848,1135.01480784,208.885581942
0,TRFISDM128F425DBCC,Layo & Bushwacka!,The Next Level,-13.181,124.09,4,4,1,438.15138,36.4306248557,-12.6493443632,-126.635172374,33.1825429011,17.5919730666,-40.0179345902,-2.12850904194,21.3973466718,-0.902291265871,4.57209234321,4.72700038476,-3.56099422855,34.6635451578,9612.58988131,4173.81723397,2937.33315128,1659.32609524,2324.32581803,1120.11970931,1929.32474792,368.886404907,529.508104116,723.426373068,355.937399672
0,TRQSQOM128F425DBCD,Layo & Bushwacka!,Things Change,-13.546,187.444,3,1,1,566.7522,36.039292633,-32.3178420873,-75.8544583902,17.7672264666,-21.6108847203,-25.5522653479,10.8604348568,10.4265518417,4.21166609823,9.94528683492,4.49789631651,3.81525886767,48.9464727213,9791.33780846,4590.08277371,3569.92794368,1341.73280997,1581.95090032,836.012966895,1565.31956898,454.861111322,548.92420214,477.037189979,360.710703623
0,TRWXEYF128F424A0A6,Layo & Bushwacka!,Things Change,-12.509,0.0,3,1,1,505.91302,35.9057785349,48.1729989779,-141.755601022,12.6215465077,4.46554889267,-14.6500494037,5.43024940375,6.59537308348,-4.44460681431,11.441090971,2.89725144804,6.35716865417,42.5423196143,9368.01907332,5036.90211625,5358.64893662,2876.60596882,1897.33265478,1306.4234735,1571.09012988,507.197572128,691.20748837,494.806411203,313.04873104
0,TRBYOFI128F93568A7,Eight Frozen Modules,Dem Nuh Know Me (8FM Mix),-7.267,103.057,4,7,1,290.37669,45.8985849802,52.3771778656,3.67171383399,15.587112253,-2.58672885375,-26.4602909091,15.7637794466,5.51875177866,-3.60453438735,0.576993675889,-7.18243557312,-6.13273913043,25.1054637226,3580.05642808,3179.1741213,1475.19177807,700.44594406,1043.85541069,496.065603721,554.077091709,178.654369936,238.135014177,488.450110864,185.382392199
0,TRDUXNY128F93568AA,Eight Frozen Modules,Be Strong (8FM Mix),-6.057,70.446,1,8,0,279.82322,45.9143825301,-12.2669774096,19.5018652108,18.9025075301,8.78261822289,0.276692771084,-15.3645429217,-4.829,5.0285873494,4.79036295181,1.8376746988,2.34648268072,29.807826301,2941.04554706,3462.63993036,2250.38221709,1369.85516581,1379.1725036,723.375381632,757.477621361,450.849536697,475.402498505,543.131633367,323.224942823
0,TRETTFR128F9317B43,Eight Frozen Modules,Left Me,-7.08,190.009,4,10,0,290.14159,44.0740266927,-27.2280410156,-16.7600891927,28.3403066406,-12.6633294271,-15.867563151,12.1794544271,-9.33963411458,1.54474479167,9.6036484375,4.35293424479,-3.97091471354,37.7981265507,4463.89275161,2904.02725916,1725.61954867,989.292309703,1581.85782135,662.150500727,763.174379594,452.155422441,531.557085465,472.30348485,318.988885251
0,TRZDIFX12903CB420C,Eight Frozen Modules,Sight Code Unseen,-2.18,146.659,3,10,0,261.43302,49.37715628,38.555759348,28.6536883988,23.1432243528,7.91608245446,-16.54194535,-9.99991946309,-13.2388207095,7.91147842761,6.55441514861,5.70881783317,-5.15838638543,52.5736952958,5392.14929539,4714.57498211,2247.77243213,1279.57250867,1115.65278379,1024.14616676,945.509964974,434.070457576,476.164391575,431.64817975,508.75502602
0,TRTAEQT12903CB4208,Eight Frozen Modules,Echo Youth,-1.493,127.028,5,10,0,259.86567,51.5689800167,30.4256069942,40.8377710241,26.0715378851,11.8886219817,-3.81366944213,-6.61903247294,-0.352787676936,-5.59591756869,0.0485961698585,2.72051207327,-2.5660949209,9.77866475064,3502.35061797,3260.16401924,1475.12647359,1217.69230021,1127.9786632,717.238634586,696.645986522,598.016945809,403.734736014,441.839095469,450.05249283
0,TREIAGZ12903CB420A,Eight Frozen Modules,Elephantitus Of The Man,-3.382,120.103,5,11,1,263.31383,49.4827657371,8.5613498008,19.3798581673,8.89209800797,3.53664940239,-8.81994741036,14.2089131474,1.24244143426,-10.6397314741,-0.48973625498,-1.38720239044,2.40198007968,45.8746969682,2795.14338588,2573.70837881,1752.90448419,823.265188809,1073.09098077,549.915204081,838.630371378,503.925984455,439.736336962,485.885583644,416.509939137
0,TRSMSNH12903CB420F,Eight Frozen Modules,A Low Bite Riddim,-3.114,104.543,4,6,0,225.38404,47.8107945066,29.3645584944,7.25848118006,35.1239867752,22.9062624619,-6.35017497457,5.97172736521,1.48185757884,2.038965412,5.45752390641,0.931146490336,-3.10655239064,47.1480720249,4726.063931,5695.94143338,3898.73282347,1162.28685597,2014.45111994,863.31308792,1081.18432065,396.639261604,535.221072919,1172.30424733,440.813778797
0,TRMWOJZ12903D09F98,Eight Frozen Modules,Spiders in my Mind,-7.352,184.984,4,6,0,191.18975,43.5012759857,-17.15060454,5.83602031063,28.9007240143,3.0978864994,-10.4943178017,-3.10291278375,-7.44045280765,-0.0157048984468,2.91631063321,4.30711827957,-1.39828076464,31.5656834591,9353.70849899,3564.49854523,2496.3334563,2029.3271814,1958.23880427,748.67946721,1127.44304777,573.477589353,589.630657636,715.881489932,383.697177155
0,TRMXWCA12903D09F95,Eight Frozen Modules,Retention Yak,-8.08,127.176,4,1,1,232.56771,43.7182664544,7.33281847134,17.7993726115,14.8272675159,2.71790658174,-19.771977707,7.05713269639,11.5148874735,3.5957462845,13.1005031847,0.666463906582,6.87969214437,45.270460136,11667.4806631,6525.4432312,2703.44587294,2675.8854394,1167.14170278,1261.44043869,786.791845459,641.173469588,534.537814356,618.379749113,495.018129986
0,TRBEPNR12903D09F9A,Eight Frozen Modules,Amplify in Large Amount,-6.067,159.778,4,1,1,287.73832,47.1112268657,54.6837097015,30.580611194,17.6680671642,9.16984776119,-22.8604432836,-1.35022313433,3.43579402985,1.82858134328,10.9194179104,1.19380522388,1.49078731343,21.2496653605,3365.48533092,3287.70113245,1606.4385287,1550.4331701,957.77334516,574.299141835,723.781230528,339.024284291,394.053466609,396.955052024,272.062375353
0,TRQCYZL12903D09F90,Eight Frozen Modules,Sexual Rapping,-5.173,180.059,4,11,0,253.04771,46.1174187964,29.086231657,23.6665185491,33.8575218467,-14.4028367683,-10.8350280297,-3.46359439406,0.504805441055,5.8426801319,17.458856554,7.26365457543,2.06335449299,34.3637232706,4264.78573707,1739.94191172,2094.42231888,1182.37911542,1404.0794889,604.296841178,604.16317803,630.741496226,546.990340317,498.6431856,340.025016735
0,TRZMZOB12903D09F9C,Eight Frozen Modules,Injection Concepts,-7.138,63.994,1,7,1,287.84281,44.656385466,11.2932377567,-20.9829494471,24.8386342812,-3.95345418641,-19.8590458136,8.179828594,-0.342518957346,-2.24199842022,11.9437109005,2.1729328594,-1.77246840442,26.0124072464,3970.78088207,3146.64593501,2342.63101183,888.250892199,1658.52318024,784.51360946,738.578463024,502.991948618,467.052652654,751.120634138,324.667477702
0,TRDXJAT12903D09F92,Eight Frozen Modules,Ride This,-5.557,189.934,4,1,1,210.18077,47.55257173,26.7086983122,12.9372521097,16.0607004219,5.56049683544,-12.4983597046,-7.59594092827,0.0265632911392,-0.882841772152,9.2333164557,2.80585759494,1.36003797468,23.3444648799,6298.68884563,3971.00310118,1938.67109409,1305.83541678,1156.96836886,793.378795148,653.553729674,413.480260753,503.951211244,415.705014061,313.042720153
0,TRKSAGR12903D09F8E,Eight Frozen Modules,Shinny Transcribed Feelings,-17.643,94.107,5,1,1,206.23628,36.8795330739,-49.1967898833,-36.0278754864,-34.7429766537,-53.5015914397,-32.931311284,26.5867315175,7.9926536965,10.2727470817,9.24968093385,-5.23543968872,8.0769688716,19.7431623345,4375.78817675,1844.00027355,630.985016147,1332.14523599,235.4246903,421.006840811,190.077850919,609.952290026,143.377077758,115.220863079,157.068943532
0,TRUBEXB128F9302786,Eight Frozen Modules,Sand Bubbles,-5.528,172.274,3,9,0,141.322,50.6903825503,114.662420582,27.3857494407,-8.12275391499,-16.1922259508,-28.4822885906,14.5534809843,6.74672483221,1.575,7.47165548098,-5.00320357942,-0.551776286353,21.7120686523,2170.92377787,1998.02524534,373.830335514,670.030972761,248.413430004,645.649697346,163.207611237,482.297080403,131.540560396,128.380205634,381.365333507
0,TRTHIKG128F425BA97,Simbad,After The Dance feat. Melo (Bugz In The Attic Instrumental),-4.98,80.019,3,1,0,315.55873,45.2180610583,31.1541723202,-67.4273066486,0.629554274084,27.909412483,7.24845115332,-1.93841180461,8.66226322931,9.25895386703,6.04130054274,-0.812727951153,2.5833229308,16.8233871442,2035.38001171,1141.36678066,1921.96879749,470.368982611,2459.61824224,592.797918168,653.531347699,242.921842252,577.623929013,382.156809653,122.740712947
0,TRWITBU128F9323660,Bugz In The Attic,Booty La La,-7.459,122.001,4,2,1,308.68853,45.6409108146,24.8343827247,20.2702535112,9.94452668539,-3.05950070225,-4.37115800562,3.41708216292,5.46725421348,2.70905688202,3.59561587079,-4.41524789326,3.44099508427,31.3251533467,1589.67456795,3693.80048841,2143.56954025,811.372776038,1007.04453913,661.053064707,462.85098632,380.090824604,437.795310862,489.631566031,228.108777089
0,TRCXNUW128F9323665,Bugz In The Attic,Obsession,-7.289,211.957,4,11,1,197.45914,46.3809053537,26.1804206501,3.78977437859,0.0373585086042,22.3891596558,-8.19235086042,1.01424952199,10.6886022945,3.446,12.1923374761,-3.98435946463,5.6690793499,58.0577995025,1917.13250571,1998.9769942,1466.88430863,801.903018821,835.795971446,872.877777361,601.4469084,461.505122285,427.434898939,348.233377203,251.610101545
0,TRBESKL128F932364C,Bugz In The Attic,Sounds Like,-6.778,126.059,4,8,1,127.37261,44.2955546448,15.2311393443,-26.8470546448,11.4000969945,5.44692486339,3.40087431694,-15.8157240437,5.91158606557,5.05064344262,2.76236338798,2.09985382514,5.14927322404,78.4058857607,2863.70023416,2327.54668185,1465.20240196,1353.54524539,1126.52931589,707.969773358,501.311011204,225.058381505,270.347863352,382.218721619,170.573409745
0,TRIKXTL128F932365C,Bugz In The Attic,Worla Hurt,-8.053,114.985,4,7,1,285.72689,45.0284757359,12.1032498011,-11.5051495625,-2.79494669849,11.1870811456,-16.7519466985,-2.38048528242,0.360245027844,-3.05183452665,2.99454017502,4.92986157518,1.16164120923,15.3900297053,1717.95838386,2891.76350798,1165.78652084,1206.56169794,551.169118626,678.563012212,459.625807143,458.777558132,311.445188821,271.658200531,281.458806824
0,TRAJJTP128F932362A,Bugz In The Attic,I'm Gonna Letcha,-8.565,117.986,4,6,0,204.5122,41.6760426759,-24.5197739331,-16.8849919262,20.7774948097,2.52236793541,8.71884544406,0.0995524798155,-6.70801614764,6.7373644752,11.2764890427,-5.50002422145,-3.08149365629,25.2060132012,2930.60981136,3534.4699983,4093.14220654,1830.13293911,1756.99662178,1600.76972802,996.305953105,416.611636949,710.597620264,901.344240999,390.570930557
0,TRPEQPA128F932363D,Bugz In The Attic,Knocks Me Off My Feet,-8.397,63.012,4,11,0,244.74077,44.6426718107,20.2210781893,30.3307489712,32.8219855967,25.8931790123,-1.30475205761,10.9934022634,-1.81052057613,0.252549382716,11.1360730453,1.2469382716,-1.93571502058,21.7871617781,1948.77817911,3372.09657132,4450.97427494,1409.52903132,1615.1507307,826.543279397,584.682326213,212.491905702,512.920562784,693.92122477,290.675596226
0,TRPYGHP128F932363B,Bugz In The Attic,Doghouse (interlude),-12.124,96.05,5,10,0,90.33098,35.6061830443,5.3672177264,-26.5041156069,27.5097379576,-2.05088246628,12.0664547206,17.1082466281,9.42168978805,0.168173410405,11.1511522158,-9.36369942197,-11.0247495183,75.359539953,3058.41437785,4710.76537486,2566.62243162,1359.85075005,1889.79202048,900.1613976,978.36117779,340.3981934,464.462031751,639.161492287,326.130831174
